0.154399998	8.70E-06
0.154599998	8.70E-06
0.154799998	8.71E-06
0.154999998	8.71E-06
0.155199998	8.71E-06
0.155399998	8.72E-06
0.155599998	8.72E-06
0.155799998	8.73E-06
0.155999998	8.73E-06
0.156199998	8.73E-06
0.156399998	8.74E-06
0.156599998	8.74E-06
0.156799998	8.75E-06
0.156999998	8.75E-06
0.157199998	8.76E-06
0.157399998	8.76E-06
0.157599998	8.76E-06
0.157799998	8.77E-06
0.157999998	8.77E-06
0.158199998	8.78E-06
0.158399998	8.78E-06
0.158599998	8.78E-06
0.158799998	8.79E-06
0.158999998	8.79E-06
0.159199998	8.80E-06
0.159399998	8.80E-06
0.159599998	8.81E-06
0.159799998	8.81E-06
0.159999998	8.81E-06
0.160199998	8.82E-06
0.160399998	8.82E-06
0.160599998	8.83E-06
0.160799998	8.83E-06
0.160999998	8.83E-06
0.161199998	8.84E-06
0.161399998	8.84E-06
0.161599998	8.85E-06
0.161799998	8.85E-06
0.161999998	8.86E-06
0.162199998	8.86E-06
0.162399998	8.86E-06
0.162599998	8.87E-06
0.162799998	8.87E-06
0.162999998	8.88E-06
0.163199998	8.88E-06
0.163399998	8.88E-06
0.163599998	8.89E-06
0.163799998	8.89E-06
0.163999998	8.90E-06
0.164199998	8.90E-06
0.164399998	8.90E-06
0.164599998	8.91E-06
0.164799998	8.91E-06
0.164999998	8.92E-06
0.165199998	8.92E-06
0.165399998	8.92E-06
0.165599998	8.93E-06
0.165799998	8.93E-06
0.165999998	8.94E-06
0.166199998	8.94E-06
0.166399998	8.94E-06
0.166599998	8.95E-06
0.166799998	8.95E-06
0.166999998	8.96E-06
0.167199998	8.96E-06
0.167399998	8.96E-06
0.167599998	8.97E-06
0.167799998	8.97E-06
0.167999998	8.98E-06
0.168199998	8.98E-06
0.168399998	8.98E-06
0.168599998	8.99E-06
0.168799998	8.99E-06
0.168999998	9.00E-06
0.169199998	9.00E-06
0.169399998	9.00E-06
0.169599998	9.01E-06
0.169799998	9.01E-06
0.169999998	9.02E-06
0.170199998	9.02E-06
0.170399998	9.03E-06
0.170599998	9.03E-06
0.170799998	9.03E-06
0.170999998	9.04E-06
0.171199998	9.04E-06
0.171399998	9.05E-06
0.171599998	9.05E-06
0.171799998	9.05E-06
0.171999998	9.06E-06
0.172199998	9.06E-06
0.172399998	9.07E-06
0.172599998	9.07E-06
0.172799998	9.07E-06
0.172999998	9.08E-06
0.173199998	9.08E-06
0.173399998	9.09E-06
0.173599998	9.09E-06
0.173799998	9.09E-06
0.173999998	9.10E-06
0.174199998	9.10E-06
0.174399998	9.11E-06
0.174599998	9.11E-06
0.174799998	9.11E-06
0.174999998	9.12E-06
0.175199998	9.12E-06
0.175399998	9.13E-06
0.175599998	9.13E-06
0.175799998	9.13E-06
0.175999998	9.14E-06
0.176199998	9.14E-06
0.176399998	9.15E-06
0.176599998	9.15E-06
0.176799998	9.15E-06
0.176999998	9.16E-06
0.177199998	9.16E-06
0.177399998	9.17E-06
0.177599998	9.17E-06
0.177799998	9.17E-06
0.177999998	9.18E-06
0.178199998	9.18E-06
